SIRET,idGroupe,RFID,dateReunion,adresse
35937003762553,8030289257,7349694209,2024-12-02,"1, boulevard Coste 89602 Delattre-sur-Raymond"
64026792801221,4215140589,5658426124,2021-12-05,"435, boulevard Frédéric Texier 56186 Saint Victorn"
97619788371160,8894037471,7126646375,2022-07-19,chemin de Faivre 97611 Saint Alfred-sur-Mer
98183300737893,7970714119,4327303941,2020-10-26,"92, rue de Cousin 56814 Saint Adrienne"
03363878717889,8654757824,7557212637,2021-12-21,"75, avenue de Michel 81614 Meunierdan"
98183300737893,7970714119,6774178373,2022-02-09,"38, chemin Julien 15846 Peron-sur-Grenier"
35937003762553,8876413213,6348548973,2022-02-11,rue De Sousa 82879 Roche
81167159265939,7999060766,4059265404,2020-01-26,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
57003007362412,2020403668,8814652731,2023-10-03,rue de Mendès 47183 Pereznec
51258572017295,2740300555,3596304854,2024-02-09,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
46800968940449,7967163462,4471434455,2020-06-22,"943, avenue de Vallée 53176 Le Rouxboeuf"
50318444534242,1177570259,5564082837,2020-12-31,"943, avenue de Vallée 53176 Le Rouxboeuf"
92578022077836,3392728242,9556086167,2024-03-02,"1, boulevard Coste 89602 Delattre-sur-Raymond"
90456978427461,2369643785,5703962266,2022-01-20,"11, avenue Carlier 57944 Legrand"
53060616902393,2954742847,6035508866,2022-05-02,"2, avenue de Raynaud 39343 Jourdan"
89515745207186,4946804105,7776212656,2020-10-28,"1, boulevard Coste 89602 Delattre-sur-Raymond"
03791523220638,8965668535,8810971691,2022-12-21,chemin de Faivre 97611 Saint Alfred-sur-Mer
64026792801221,4215140589,5789406336,2026-03-22,"13, rue Ferreira 75434 Legendre-sur-Mer"
98329158407802,8970764836,3178553344,2023-12-11,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
70263465761771,2945965350,6253863355,2025-04-18,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
55092167093295,6793816076,8984276547,2023-02-11,"69, chemin Le Goff 62402 Saint David"
90456978427461,2369643785,7347356640,2022-03-16,"55, chemin Denis Dufour 95266 Chartier"
92578022077836,3392728242,5063350609,2020-12-14,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
84747849229230,2548185245,1835952376,2021-02-23,rue De Sousa 82879 Roche
00525055521081,3706917257,6402394162,2023-01-06,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
80903770168495,8659756853,7023921366,2021-08-13,"61, boulevard de Blanc 67736 Sainte Simonenec"
28088992559814,6723047732,4578845045,2020-02-12,"8, rue Dumas 32441 David"
35937003762553,8876413213,9503649656,2023-09-25,"690, boulevard Constance Martinez 69634 Lucas"
89515745207186,4946804105,1511554911,2021-04-10,"61, boulevard de Blanc 67736 Sainte Simonenec"
49917554883966,3794479229,6187925694,2024-02-02,"943, avenue de Vallée 53176 Le Rouxboeuf"
14548937752788,3462875358,3723073484,2023-09-25,rue de Mendès 47183 Pereznec
35937003762553,8876413213,4190313419,2021-11-07,"18, avenue Descamps 62353 Saint Margaux"
84377770359465,9596329928,3192994030,2022-01-01,"27, rue Girard 17980 Lacombe-les-Bains"
66605720133153,9049066537,9500039524,2020-03-24,"37, avenue Pierre Rodriguez 97636 Baron"
55092167093295,6793816076,6597692779,2022-04-30,"690, boulevard Constance Martinez 69634 Lucas"
50318444534242,1177570259,2800016288,2022-01-12,"1, boulevard Coste 89602 Delattre-sur-Raymond"
97619788371160,8894037471,4431732364,2020-03-27,"83, rue Raymond Bourgeois 48520 Ollivier"
48760293112824,2829168963,4842674339,2021-01-22,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
53749997792491,4131911466,7543799213,2022-12-22,"83, rue Raymond Bourgeois 48520 Ollivier"
06993304653729,5366105887,4418349140,2020-12-16,"59, boulevard de Vallet 67649 Perrotboeuf"
49391417241429,3498683433,4431213163,2024-02-27,"61, boulevard de Blanc 67736 Sainte Simonenec"
53060616902393,2954742847,9317810147,2023-02-27,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
03791523220638,8965668535,6459964696,2021-01-13,"8, chemin Fernandez 47926 Henry-les-Bains"
84377770359465,9596329928,8704227786,2021-09-04,"11, avenue Carlier 57944 Legrand"
98329158407802,8970764836,9230574591,2020-12-15,"27, rue Girard 17980 Lacombe-les-Bains"
89515745207186,5664845352,9079436775,2020-01-29,"12, chemin Letellier 83914 Jacquet"
79319466934413,8236279818,1411002357,2022-08-22,"87, chemin de Lemaire 48306 Saint Valérienec"
03363878717889,8654757824,9723804517,2021-07-05,"13, rue Ferreira 75434 Legendre-sur-Mer"
30426192025617,6050453215,6132005861,2023-02-16,"48, boulevard Muller 71270 Klein-sur-Mer"
03791523220638,8965668535,1326291376,2021-12-17,"18, avenue Descamps 62353 Saint Margaux"
61145436460441,5622045506,7144027011,2022-01-25,"79, chemin de Thibault 97228 Mahe"
53060616902393,2954742847,6119143237,2021-01-28,boulevard de Ribeiro 90180 Ruiz-les-Bains
05466078207131,7459875960,7100834996,2022-10-03,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
64026792801221,4215140589,8097460052,2023-01-28,"82, boulevard Lemoine 54413 Sainte Margotnec"
57003007362412,2020403668,7337049231,2020-02-02,"69, chemin Le Goff 62402 Saint David"
28088992559814,6723047732,7190324738,2024-02-02,boulevard de Ribeiro 90180 Ruiz-les-Bains
89515745207186,4946804105,7018055250,2020-01-08,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
79319466934413,8236279818,7609817381,2020-02-09,"1, boulevard Coste 89602 Delattre-sur-Raymond"
48760293112824,2829168963,6243918110,2021-12-07,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
48760293112824,2829168963,4018829511,2023-12-04,"1, boulevard Coste 89602 Delattre-sur-Raymond"
64717768616115,7919556033,7139939206,2023-12-17,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
51702503153255,8968339833,3566796054,2020-11-04,"79, chemin de Thibault 97228 Mahe"
23421169317648,7713134262,1101165106,2020-09-17,"55, chemin Denis Dufour 95266 Chartier"
46800968940449,7967163462,5882218311,2020-06-05,rue De Sousa 82879 Roche
84747849229230,2548185245,1218436156,2023-01-14,"20, chemin de Pineau 26928 Fernandez"
83876695122502,8054020172,3547176339,2022-02-13,"24, rue Robert 75624 Benoit-sur-Aubert"
38934376101739,3030842343,2317672949,2024-02-20,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
58903816331381,9072452886,5366019074,2024-02-13,"18, avenue Descamps 62353 Saint Margaux"
49917554883966,3794479229,2607602998,2023-02-21,"87, boulevard Élise Schmitt 45371 Sainte Diane"
89515745207186,4946804105,9503049470,2022-01-30,"42, rue Delattre 30953 Vallée"
53060616902393,2954742847,3638672830,2024-02-20,"42, rue Delattre 30953 Vallée"
83876695122502,8054020172,6049774820,2025-09-28,"20, chemin de Pineau 26928 Fernandez"
14548937752788,3462875358,5622650583,2020-12-16,"435, boulevard Frédéric Texier 56186 Saint Victorn"
51702503153255,1083144912,7666995861,2022-04-28,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
70263465761771,2945965350,4475602161,2020-01-10,"42, rue Delattre 30953 Vallée"
03791523220638,8965668535,6093700692,2021-04-11,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
11514703785093,8283391142,8011681614,2023-01-08,"37, avenue Pierre Rodriguez 97636 Baron"
92578022077836,6774919538,5566260310,2024-03-05,"435, boulevard Frédéric Texier 56186 Saint Victorn"
28088992559814,6723047732,5928905997,2020-10-21,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
70263465761771,2945965350,1981602320,2024-02-22,"18, avenue Descamps 62353 Saint Margaux"
00525055521081,3706917257,5803769103,2023-12-05,"79, chemin de Thibault 97228 Mahe"
80903770168495,8659756853,6596220213,2021-01-14,"1, boulevard Coste 89602 Delattre-sur-Raymond"
38934376101739,3030842343,2174678211,2020-12-15,rue De Sousa 82879 Roche
31600246537342,1231672681,1062801658,2023-03-25,"943, avenue de Vallée 53176 Le Rouxboeuf"
44112288376085,3431295653,7876008710,2020-01-05,"83, rue Charles Diallo 71417 MaréchalVille"
58903816331381,9072452886,9474585092,2021-02-08,"75, avenue de Michel 81614 Meunierdan"
55627527881308,6356963178,8255963977,2022-02-11,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
81863341627805,4526121248,2070907400,2020-01-06,rue de Tanguy 44327 Sainte Antoine
98183300737893,7970714119,4052601045,2022-10-13,"75, avenue de Michel 81614 Meunierdan"
24818656352324,4261260447,8495375851,2026-01-18,"83, rue Charles Diallo 71417 MaréchalVille"
55627527881308,6356963178,2393201524,2020-01-16,"55, chemin Denis Dufour 95266 Chartier"
51702503153255,1083144912,9211619335,2021-10-25,"59, boulevard de Vallet 67649 Perrotboeuf"
03791523220638,8965668535,7818852209,2020-02-24,"61, boulevard de Blanc 67736 Sainte Simonenec"
55092167093295,6793816076,2575101666,2020-11-28,"55, chemin Denis Dufour 95266 Chartier"
92578022077836,6774919538,8040109604,2021-02-26,"1, boulevard Coste 89602 Delattre-sur-Raymond"
79319466934413,8236279818,5900747686,2022-12-08,"37, avenue Pierre Rodriguez 97636 Baron"
79317073641194,1291576549,8382356657,2021-01-27,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
44112288376085,3431295653,7701172466,2022-06-27,rue de Mendès 47183 Pereznec
49917554883966,3794479229,6381473342,2023-02-04,"8, boulevard de Weiss 12784 Saint Luc"
51702503153255,8968339833,3858436771,2020-03-31,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
50318444534242,1177570259,9024177276,2020-02-05,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
30426192025617,6050453215,2500635610,2020-06-15,"690, boulevard Constance Martinez 69634 Lucas"
64717768616115,7919556033,8082229993,2023-10-09,"42, rue Delattre 30953 Vallée"
57003007362412,2020403668,2638257051,2023-12-06,"61, boulevard de Blanc 67736 Sainte Simonenec"
92578022077836,6774919538,3386786461,2022-12-05,"87, chemin de Lemaire 48306 Saint Valérienec"
35937003762553,8358901571,7785130517,2021-01-04,"87, chemin de Lemaire 48306 Saint Valérienec"
81863341627805,4526121248,5871728491,2020-02-19,"69, chemin Le Goff 62402 Saint David"
83876695122502,8054020172,5637098833,2024-10-20,"15, chemin de Durand 75909 Moreau"
80723535542121,1214418842,7348980260,2020-02-23,"18, avenue Descamps 62353 Saint Margaux"
83876695122502,8054020172,1945711512,2020-01-21,rue de Mendès 47183 Pereznec
81863341627805,4526121248,2723741182,2020-12-21,"38, chemin Julien 15846 Peron-sur-Grenier"
80903770168495,8659756853,7023921366,2024-12-06,"6, boulevard Dumont 10478 Pottier"
35937003762553,8358901571,3227328106,2024-02-08,"8, rue Dumas 32441 David"
79317073641194,1291576549,4696542556,2020-09-16,"42, rue Delattre 30953 Vallée"
53749997792491,4131911466,8149394382,2020-02-21,"11, avenue Carlier 57944 Legrand"
89515745207186,5664845352,2832190787,2020-12-05,"75, avenue de Michel 81614 Meunierdan"
92578022077836,6774919538,7676145762,2021-12-06,"8, chemin Fernandez 47926 Henry-les-Bains"
05466078207131,7459875960,2157058727,2021-12-14,"92, rue de Gaillard 02327 ReyBourg"
11514703785093,8283391142,2692967269,2020-02-15,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
41060060164448,5480431818,4827624694,2020-12-28,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
44112288376085,3431295653,9343964042,2023-12-11,"42, rue Delattre 30953 Vallée"
36788219232010,5735019659,5125919571,2023-05-13,rue de Mendès 47183 Pereznec
37712325010813,3487627735,4390238285,2020-02-21,"2, avenue de Raynaud 39343 Jourdan"
70263465761771,2945965350,2596670804,2022-10-30,"61, boulevard de Blanc 67736 Sainte Simonenec"
92578022077836,3392728242,8307366615,2023-01-22,"87, boulevard Élise Schmitt 45371 Sainte Diane"
41060060164448,5480431818,3155877620,2023-12-05,"8, chemin Fernandez 47926 Henry-les-Bains"
22389614872404,4437557565,7397697285,2020-04-29,"1, boulevard Coste 89602 Delattre-sur-Raymond"
97619788371160,8894037471,6233861376,2021-05-12,"435, boulevard Frédéric Texier 56186 Saint Victorn"
37712325010813,3487627735,8485013672,2021-05-22,"92, rue de Gaillard 02327 ReyBourg"
55092167093295,6793816076,8489264531,2023-10-21,"59, boulevard de Vallet 67649 Perrotboeuf"
48760293112824,2829168963,7052383669,2025-11-01,"943, avenue de Vallée 53176 Le Rouxboeuf"
89515745207186,5664845352,1620649104,2020-12-15,"69, chemin Le Goff 62402 Saint David"
36788219232010,2447515723,1452577094,2021-03-11,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
03791523220638,8965668535,4389235645,2023-06-19,"690, boulevard Constance Martinez 69634 Lucas"
92578022077836,3392728242,5342978121,2021-12-16,"79, chemin de Thibault 97228 Mahe"
97619788371160,8894037471,9121422438,2021-06-07,"59, boulevard de Vallet 67649 Perrotboeuf"
37712325010813,3487627735,5038139923,2020-12-31,avenue Gilles 06756 Petit
70263465761771,2945965350,2985409914,2023-03-21,boulevard de Ribeiro 90180 Ruiz-les-Bains
51702503153255,8968339833,9729651256,2023-04-06,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
83907434907681,9483825704,1955912444,2021-12-12,"20, chemin de Pineau 26928 Fernandez"
23421169317648,3322968243,4887321570,2021-07-31,"2, avenue de Raynaud 39343 Jourdan"
98183300737893,7970714119,5906714450,2020-05-05,"8, boulevard de Weiss 12784 Saint Luc"
48760293112824,2829168963,4358495294,2020-06-14,avenue Gilles 06756 Petit
89515745207186,4946804105,6972033517,2022-01-05,"69, chemin Le Goff 62402 Saint David"
64717768616115,7919556033,7763843157,2023-02-05,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
89515745207186,5664845352,8636146984,2022-02-01,"20, chemin de Pineau 26928 Fernandez"
58903816331381,9072452886,1324277425,2022-07-05,"87, boulevard Élise Schmitt 45371 Sainte Diane"
37712325010813,3487627735,5914772438,2024-02-29,"24, rue Robert 75624 Benoit-sur-Aubert"
05466078207131,7459875960,1692097693,2023-04-05,"8, boulevard de Weiss 12784 Saint Luc"
49391417241429,3498683433,9397548444,2022-02-01,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
64026792801221,4215140589,1188206245,2024-01-05,"42, rue Delattre 30953 Vallée"
83907434907681,9483825704,6793005106,2022-01-09,"87, boulevard Élise Schmitt 45371 Sainte Diane"
92578022077836,6774919538,8040109604,2023-10-10,"943, avenue de Vallée 53176 Le Rouxboeuf"
89515745207186,4946804105,1547358266,2020-12-07,"11, avenue Carlier 57944 Legrand"
55092167093295,6793816076,3485446784,2020-02-07,"8, boulevard de Weiss 12784 Saint Luc"
03363878717889,8654757824,4137286452,2022-01-13,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
49391417241429,4551123954,6573778042,2020-09-14,"87, chemin de Lemaire 48306 Saint Valérienec"
23421169317648,7713134262,7789866091,2025-10-23,"42, rue Delattre 30953 Vallée"
55627527881308,6356963178,7632742832,2020-08-01,"690, boulevard Constance Martinez 69634 Lucas"
89515745207186,5664845352,7315571530,2021-04-29,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
84377770359465,9596329928,1938589337,2022-11-26,"92, rue de Gaillard 02327 ReyBourg"
50318444534242,1177570259,6866264223,2023-06-26,"24, rue Robert 75624 Benoit-sur-Aubert"
83907434907681,9483825704,6513700316,2023-01-06,"13, rue Ferreira 75434 Legendre-sur-Mer"
36788219232010,5735019659,7511417767,2022-10-31,"6, boulevard Dumont 10478 Pottier"
32248510419942,2587949349,2569677175,2023-12-26,rue de Tanguy 44327 Sainte Antoine
79319466934413,8236279818,3468690549,2022-02-01,"435, boulevard Frédéric Texier 56186 Saint Victorn"
63950133687266,3538927591,1383054585,2021-09-01,"82, boulevard Lemoine 54413 Sainte Margotnec"
14548937752788,3462875358,9171950073,2023-09-01,"12, chemin Letellier 83914 Jacquet"
32248510419942,9252043601,8948879763,2021-12-29,"82, boulevard Lemoine 54413 Sainte Margotnec"
49391417241429,4551123954,5907258438,2025-12-10,"15, chemin de Durand 75909 Moreau"
49917554883966,3794479229,9710361265,2023-02-06,"87, boulevard Élise Schmitt 45371 Sainte Diane"
80903770168495,8659756853,8130283484,2025-03-18,"6, boulevard Dumont 10478 Pottier"
79317073641194,1291576549,9062247743,2021-04-11,"1, boulevard Coste 89602 Delattre-sur-Raymond"
84747849229230,2548185245,7514455473,2022-03-05,"87, chemin de Lemaire 48306 Saint Valérienec"
79319466934413,7935233743,6225987630,2021-02-23,"6, boulevard Dumont 10478 Pottier"
00525055521081,3706917257,1225714573,2022-03-13,"6, boulevard Dumont 10478 Pottier"
41060060164448,5480431818,3199924395,2022-04-20,"27, rue Girard 17980 Lacombe-les-Bains"
29007121912554,3038314745,2809137412,2021-08-06,"75, avenue de Michel 81614 Meunierdan"
55627527881308,6356963178,3328717950,2020-08-22,"61, boulevard de Blanc 67736 Sainte Simonenec"
51258572017295,2740300555,8852629720,2023-12-28,"27, rue Girard 17980 Lacombe-les-Bains"
50318444534242,1177570259,3768423815,2022-02-17,"42, rue Delattre 30953 Vallée"
29007121912554,3038314745,7019937180,2021-08-11,"27, rue Girard 17980 Lacombe-les-Bains"
89515745207186,4946804105,2304703129,2023-10-22,"48, boulevard Muller 71270 Klein-sur-Mer"
89515745207186,5664845352,9588036945,2020-05-24,boulevard de Ribeiro 90180 Ruiz-les-Bains
79317073641194,1291576549,5667000581,2022-09-12,avenue Gilles 06756 Petit
97619788371160,8894037471,9411595588,2021-12-28,"690, boulevard Constance Martinez 69634 Lucas"
83876695122502,8054020172,4733207647,2024-02-26,"690, boulevard Constance Martinez 69634 Lucas"
36788219232010,5735019659,1704710134,2021-04-09,"87, boulevard Élise Schmitt 45371 Sainte Diane"
48760293112824,2829168963,4057737746,2020-11-05,"27, rue Girard 17980 Lacombe-les-Bains"
23421169317648,7713134262,2664595732,2023-11-29,"2, avenue de Raynaud 39343 Jourdan"
29007121912554,3038314745,7993742059,2024-02-23,"61, boulevard de Blanc 67736 Sainte Simonenec"
51702503153255,8968339833,6714800371,2021-10-20,"83, rue Charles Diallo 71417 MaréchalVille"
49917554883966,3794479229,1446511480,2021-03-16,"2, avenue de Raynaud 39343 Jourdan"
64717768616115,7919556033,1307971691,2024-05-03,"27, rue Girard 17980 Lacombe-les-Bains"
23421169317648,3322968243,1555863343,2023-10-03,"6, boulevard Dumont 10478 Pottier"
70263465761771,2945965350,6122291677,2023-04-01,rue de Mendès 47183 Pereznec
22389614872404,4437557565,1327970211,2024-01-24,boulevard de Ribeiro 90180 Ruiz-les-Bains
53749997792491,4131911466,8870871691,2024-03-09,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
92578022077836,6774919538,8502379174,2023-07-19,"83, rue Raymond Bourgeois 48520 Ollivier"
96073577228654,7738358497,9305018781,2022-06-15,"38, chemin Julien 15846 Peron-sur-Grenier"
64717768616115,7919556033,8534636725,2020-05-27,"8, boulevard de Weiss 12784 Saint Luc"
53749997792491,4131911466,9812658397,2020-02-29,"943, avenue de Vallée 53176 Le Rouxboeuf"
36788219232010,2447515723,8396361745,2021-02-02,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
80903770168495,8659756853,7131593881,2021-11-14,"6, boulevard Dumont 10478 Pottier"
31600246537342,1231672681,9855648975,2022-09-06,"690, boulevard Constance Martinez 69634 Lucas"
